record_id;sole_id;timestamp;acc_x;acc_y;acc_z
0;2;1715769055418;83;152;1171
0;1;1715769055425;-91;7;1018
0;2;1715769055434;-129;230;1263
0;1;1715769055440;-91;9;1018
0;2;1715769055451;266;-9;1249
0;1;1715769055457;-93;7;1019
0;2;1715769055468;92;50;1090
0;1;1715769055474;-93;11;1022
0;2;1715769055485;148;28;1073
0;1;1715769055490;-105;5;1013
0;2;1715769055502;107;53;1028
0;1;1715769055508;-115;0;1028
0;2;1715769055517;143;28;1041
0;1;1715769055523;-136;11;1038
0;2;1715769055535;132;41;1029
0;1;1715769055540;-474;144;1253
0;2;1715769055550;118;50;1032
0;1;1715769055558;-617;294;1462
0;2;1715769055568;116;44;1031
0;1;1715769055573;-667;205;1473
0;2;1715769055586;113;48;1028
0;1;1715769055590;-407;138;1277
0;2;1715769055601;111;45;1028
0;1;1715769055607;-351;171;1165
0;2;1715769055619;120;37;1028
0;1;1715769055623;-219;233;1089
0;2;1715769055634;123;49;1022
0;1;1715769055641;298;865;1129
0;2;1715769055652;121;54;1017
0;1;1715769055657;91;689;971
0;2;1715769055670;120;40;1024
0;1;1715769055673;448;725;935
0;2;1715769055685;123;43;1026
0;1;1715769055690;501;884;899
0;2;1715769055703;123;46;1021
0;1;1715769055708;572;907;830
0;2;1715769055720;130;45;1024
0;1;1715769055724;538;873;816
0;2;1715769055736;121;35;1029
0;1;1715769055740;456;849;880
0;2;1715769055754;121;36;1029
0;1;1715769055757;360;847;1030
0;2;1715769055771;126;40;1025
0;1;1715769055773;333;803;1114
0;2;1715769055787;128;36;1021
0;1;1715769055790;380;645;1177
0;2;1715769055804;125;34;1027
0;1;1715769055807;334;474;1239
0;2;1715769055822;129;38;1018
0;1;1715769055823;299;410;1289
0;2;1715769055838;126;36;1023
0;1;1715769055841;189;338;1414
0;2;1715769055854;121;35;1027
0;1;1715769055856;107;347;1558
0;2;1715769055871;116;32;1024
0;1;1715769055873;101;300;1556
0;2;1715769055887;107;36;1029
0;1;1715769055891;157;1;1399
0;2;1715769055905;104;34;1031
0;1;1715769055906;24;-172;1332
0;2;1715769055922;110;35;1029
0;1;1715769055924;-79;-220;1304
0;2;1715769055938;115;29;1032
0;1;1715769055940;-97;-258;1247
0;2;1715769055952;117;32;1024
0;1;1715769055956;78;-325;1153
0;2;1715769055972;120;30;1026
0;1;1715769055974;159;-420;1069
0;2;1715769055989;125;26;1029
0;1;1715769055991;130;-518;953
0;2;1715769056005;112;33;1038
0;1;1715769056007;80;-515;907
0;2;1715769056022;111;12;1067
0;1;1715769056024;23;-412;841
0;2;1715769056039;143;-5;1067
0;1;1715769056041;-22;-283;825
0;2;1715769056056;104;16;1195
0;1;1715769056058;-58;-311;841
0;2;1715769056073;107;-22;1207
0;1;1715769056074;-66;-564;902
0;2;1715769056089;108;-7;1345
0;1;1715769056090;-114;-884;964
0;2;1715769056106;99;-37;1327
0;1;1715769056107;-274;-1079;999
0;2;1715769056122;203;-63;1342
0;1;1715769056125;-870;-973;1508
0;2;1715769056139;152;-81;1397
0;1;1715769056141;-887;2393;-2
0;1;1715769056157;-536;275;1278
0;2;1715769056157;247;-111;1425
0;2;1715769056172;255;-134;1427
0;1;1715769056174;-112;-102;1495
0;1;1715769056190;226;110;1386
0;2;1715769056190;236;-185;1584
0;1;1715769056208;-140;71;1306
0;2;1715769056208;250;-302;1764
0;2;1715769056223;337;-439;1957
0;1;1715769056224;-253;-42;1407
0;1;1715769056240;-155;11;1420
0;2;1715769056241;656;-436;2064
0;2;1715769056256;306;-451;2313
0;1;1715769056257;-70;-9;1357
0;1;1715769056273;-160;-72;1145
0;2;1715769056274;1053;-664;2315
0;1;1715769056291;-89;22;1021
0;2;1715769056291;1516;250;1704
0;1;1715769056307;-78;5;1040
0;2;1715769056307;1504;780;1164
0;1;1715769056324;-79;22;1020
0;2;1715769056324;1899;753;1508
0;1;1715769056340;-73;21;1015
0;2;1715769056342;726;786;1270
0;1;1715769056357;-79;12;1022
0;2;1715769056358;614;657;1067
0;1;1715769056374;-90;13;1022
0;2;1715769056375;685;612;654
0;1;1715769056391;-86;8;1015
0;2;1715769056391;611;704;582
0;1;1715769056407;-87;4;1015
0;2;1715769056408;278;867;687
0;1;1715769056425;-83;-4;1011
0;2;1715769056425;218;786;762
0;1;1715769056440;-75;-2;1009
0;2;1715769056441;288;718;784
0;1;1715769056454;-75;0;1011
0;2;1715769056459;311;510;886
0;1;1715769056474;-79;-12;1003
0;2;1715769056474;230;407;997
0;1;1715769056491;-80;-18;1010
0;2;1715769056492;221;209;1188
0;1;1715769056509;-78;-20;1015
0;2;1715769056509;252;148;1344
0;1;1715769056524;-78;-25;1015
0;2;1715769056525;242;69;1472
0;1;1715769056541;-79;-24;1020
0;2;1715769056543;219;-184;1667
0;1;1715769056557;-77;-30;1027
0;2;1715769056558;297;-182;1823
0;1;1715769056574;-77;-39;1023
0;2;1715769056576;322;72;2461
0;1;1715769056591;-88;-44;1025
0;2;1715769056593;411;-325;2863
0;1;1715769056607;-85;-45;1058
0;2;1715769056609;510;-823;2966
0;1;1715769056624;-103;-63;1148
0;2;1715769056627;723;-1531;2794
0;1;1715769056641;-78;-68;1112
0;2;1715769056644;905;-2406;2399
0;1;1715769056657;-81;-87;1127
0;2;1715769056660;645;-2600;2046
0;1;1715769056673;-75;-91;1141
0;2;1715769056677;-1234;-3598;1800
0;1;1715769056690;-88;-115;1171
0;2;1715769056694;-2046;-5132;1550
0;1;1715769056708;-91;-143;1141
0;2;1715769056711;-1393;-4367;1234
0;1;1715769056724;-93;-161;1166
0;2;1715769056727;-64;-2017;1218
0;1;1715769056741;-158;-182;1247
0;2;1715769056745;884;3419;52
0;1;1715769056757;-135;-197;1276
0;2;1715769056761;930;871;1184
0;1;1715769056774;-98;-194;1519
0;2;1715769056778;553;426;2669
0;1;1715769056791;-154;-237;1605
0;2;1715769056795;-746;12;1998
0;1;1715769056808;-63;-262;1824
0;2;1715769056811;171;-69;1670
0;1;1715769056824;-95;-373;1995
0;2;1715769056829;210;-27;1404
0;1;1715769056840;-263;-473;2235
0;2;1715769056844;-23;-79;1374
0;1;1715769056857;-488;-473;2462
0;2;1715769056862;101;51;1050
0;1;1715769056871;-294;-284;2479
0;2;1715769056879;104;33;1043
0;1;1715769056891;-582;-398;2431
0;2;1715769056895;120;49;1023
0;1;1715769056908;-970;1122;1016
0;2;1715769056912;111;44;1026
0;1;1715769056924;-417;1520;545
0;2;1715769056928;110;46;1030
0;1;1715769056940;8;1578;899
0;2;1715769056946;115;50;1027
0;1;1715769056956;-325;908;829
0;2;1715769056963;110;47;1029
0;1;1715769056970;-475;715;643
0;2;1715769056979;113;43;1027
0;1;1715769056991;-388;672;495
0;2;1715769056996;116;42;1028
0;1;1715769057007;-271;706;543
0;2;1715769057012;120;36;1029
0;1;1715769057024;-111;719;714
0;2;1715769057026;112;35;1026
0;1;1715769057041;-148;487;869
0;2;1715769057047;114;27;1026
0;1;1715769057057;-176;387;938
0;2;1715769057062;98;11;1016
0;1;1715769057074;-128;296;1093
0;2;1715769057080;101;25;1027
0;1;1715769057090;-106;268;1218
0;2;1715769057097;109;17;1020
0;1;1715769057107;-72;198;1456
0;2;1715769057113;114;21;1032
0;1;1715769057125;-65;71;1622
0;2;1715769057130;118;16;1033
0;1;1715769057141;-51;9;1774
0;2;1715769057146;116;34;1035
0;1;1715769057158;-17;-34;2133
0;2;1715769057164;93;-2;1037
0;1;1715769057174;-30;-82;2492
0;2;1715769057181;111;1;1044
0;1;1715769057190;-150;-182;2628
0;2;1715769057197;97;1;1053
0;1;1715769057208;-389;-736;2694
0;2;1715769057214;142;-59;1085
0;1;1715769057224;-376;-1242;2593
0;2;1715769057232;114;-22;1126
0;1;1715769057241;-379;-1746;2372
0;2;1715769057248;118;-27;1174
0;1;1715769057258;-52;-2119;2001
0;2;1715769057265;128;-45;1170
0;1;1715769057274;294;-2690;1826
0;2;1715769057282;137;-65;1191
0;1;1715769057291;1106;-4548;1368
0;2;1715769057298;145;-77;1229
0;1;1715769057307;893;-3770;1118
0;2;1715769057315;205;-92;1351
0;1;1715769057324;608;-2647;1225
0;2;1715769057332;193;-81;1477
0;1;1715769057342;-887;1234;1714
0;2;1715769057349;276;-125;1529
0;1;1715769057357;-468;630;1470
0;2;1715769057366;282;-148;1600
0;1;1715769057375;54;-110;1801
0;2;1715769057382;238;-154;1755
0;1;1715769057392;367;-21;1666
0;2;1715769057399;122;-266;2130
0;1;1715769057408;-319;-82;1518
0;2;1715769057417;457;-433;2464
0;1;1715769057425;-140;-141;1458
0;2;1715769057432;401;-474;2679
0;1;1715769057442;-139;-167;1214
0;2;1715769057450;666;-465;2501
0;1;1715769057458;-69;6;1071
0;2;1715769057465;973;168;2278
0;1;1715769057475;-109;13;1031
0;2;1715769057483;1207;1233;1244
0;1;1715769057491;-97;18;1019
0;2;1715769057501;1350;634;988
0;1;1715769057509;-105;29;1010
0;2;1715769057516;807;1844;966
0;1;1715769057525;-87;21;1014
0;2;1715769057534;117;1197;979
0;1;1715769057542;-92;21;1017
0;2;1715769057549;228;732;618
0;1;1715769057559;-86;23;1021
0;2;1715769057567;362;591;406
0;1;1715769057574;-85;16;1016
0;2;1715769057585;329;713;374
0;1;1715769057592;-87;12;1016
0;2;1715769057601;25;628;711
0;1;1715769057608;-95;-7;1012
0;2;1715769057618;3;527;790
0;1;1715769057625;-82;-3;1015
0;2;1715769057634;87;390;890
0;1;1715769057642;-80;-14;1012
0;2;1715769057651;111;306;1006
0;1;1715769057657;-91;-13;1012
0;2;1715769057669;201;64;1276
0;1;1715769057675;-90;-17;1016
0;2;1715769057685;195;-126;1444
0;1;1715769057692;-85;-27;1011
0;2;1715769057702;172;-254;1576
0;1;1715769057708;-97;-28;1029
0;2;1715769057719;-28;-459;1827
0;1;1715769057725;-86;-35;1022
0;2;1715769057735;-170;-595;2102
0;1;1715769057742;-71;-41;1025
0;2;1715769057752;-367;-563;2287
0;1;1715769057756;-75;-45;1034
0;2;1715769057769;-171;-747;2286
0;1;1715769057775;-76;-55;1053
0;2;1715769057787;-115;-916;2207
0;1;1715769057791;-68;-62;1058
0;2;1715769057802;-364;-987;2203
0;1;1715769057809;-77;-67;1100
0;2;1715769057820;-913;-1158;2096
0;1;1715769057825;-79;-83;1095
0;2;1715769057836;-1463;-1172;2017
0;1;1715769057841;-68;-87;1108
0;2;1715769057853;-1861;-1653;1650
0;1;1715769057858;-52;-100;1097
0;2;1715769057869;-1749;-2800;1138
0;1;1715769057876;-91;-127;1143
0;2;1715769057886;-1356;-3439;945
0;1;1715769057892;-61;-126;1196
0;2;1715769057904;-749;-1663;1187
0;1;1715769057909;-65;-148;1242
0;2;1715769057920;1170;2005;404
0;1;1715769057925;-88;-164;1273
0;2;1715769057937;199;-297;1085
0;1;1715769057942;-29;-184;1412
0;2;1715769057953;124;329;2294
0;1;1715769057958;-143;-198;1413
0;2;1715769057970;-210;-26;1634
0;1;1715769057975;-87;-204;1516
0;2;1715769057987;130;-57;1385
0;1;1715769057992;33;-286;1849
0;2;1715769058004;43;0;1206
0;1;1715769058008;150;-362;2048
0;2;1715769058021;85;-8;1080
0;1;1715769058025;9;-423;2340
0;2;1715769058038;98;21;1043
0;1;1715769058042;-86;-250;2258
0;2;1715769058054;105;46;1034
0;1;1715769058059;-126;-366;2165
0;2;1715769058071;101;31;1007
0;1;1715769058076;-310;-218;1805
0;2;1715769058088;100;39;1033
0;1;1715769058092;-553;801;1104
0;2;1715769058105;103;38;1028
0;1;1715769058108;-683;1624;630
0;2;1715769058122;106;36;1037
0;1;1715769058126;-532;1290;683
0;2;1715769058138;109;33;1031
0;1;1715769058142;-249;868;865
0;2;1715769058156;120;40;1037
0;1;1715769058159;-102;577;641
0;2;1715769058172;107;13;1051
0;1;1715769058175;-167;516;579
0;2;1715769058188;145;43;983
0;1;1715769058192;-297;562;565
0;2;1715769058206;120;15;1009
0;1;1715769058209;-448;479;667
0;2;1715769058223;115;10;1023
0;1;1715769058225;-469;384;729
0;2;1715769058239;116;13;1032
0;1;1715769058242;-450;167;927
0;2;1715769058256;119;3;1031
0;1;1715769058260;-487;90;1009
0;2;1715769058274;99;-6;1037
0;1;1715769058275;-588;-33;1096
0;2;1715769058290;115;-5;1029
0;1;1715769058292;-848;-224;1289
0;2;1715769058307;129;-6;1035
0;1;1715769058309;-939;-300;1555
0;1;1715769058325;-1005;-391;1705
0;2;1715769058325;107;-22;1011
0;2;1715769058340;101;-23;1023
0;1;1715769058343;-1210;-617;1768
0;1;1715769058358;-1322;-757;1752
0;2;1715769058358;125;-19;1027
0;2;1715769058374;118;-23;1030
0;1;1715769058375;-1496;-915;1657
0;2;1715769058391;112;-21;1029
0;1;1715769058392;-1601;-804;1583
0;1;1715769058408;-1673;-728;1575
0;2;1715769058408;113;-21;1040
0;2;1715769058424;125;-22;1050
0;1;1715769058426;-2159;-819;1341
0;1;1715769058441;-2513;-899;1129
0;2;1715769058441;123;-25;1033
0;1;1715769058459;-2682;-987;816
0;2;1715769058459;123;-30;1039
0;1;1715769058475;-2326;-949;822
0;2;1715769058476;128;-28;1063
0;1;1715769058492;-821;-1030;1007
0;2;1715769058492;127;-31;1079
0;1;1715769058509;-542;-1064;741
0;2;1715769058509;342;-224;997
0;1;1715769058524;-753;-993;723
0;2;1715769058525;126;-60;1006
0;1;1715769058542;-700;-831;617
0;2;1715769058543;118;-68;1002
0;1;1715769058558;-604;-699;639
0;2;1715769058560;135;-72;1040
0;1;1715769058574;-1073;-797;1232
0;2;1715769058576;138;-75;1027
0;1;1715769058592;-1042;520;1315
0;2;1715769058593;151;-85;983
0;1;1715769058607;-421;-11;964
0;2;1715769058611;274;-43;1210
0;1;1715769058625;165;-62;1220
0;2;1715769058627;309;-18;1214
0;1;1715769058640;-88;-47;1172
0;2;1715769058644;651;51;1230
0;1;1715769058658;-52;-15;1072
0;2;1715769058661;1233;317;1038
0;1;1715769058676;-80;-18;1037
0;2;1715769058677;1340;434;984
0;1;1715769058691;-81;-24;1033
0;2;1715769058694;1444;345;840
0;1;1715769058708;-102;-18;1025
0;2;1715769058712;1176;-462;766
0;1;1715769058725;-91;-18;1006
0;2;1715769058727;891;-726;732
0;1;1715769058741;-95;-20;1001
0;2;1715769058745;863;-1121;742
0;1;1715769058759;-96;-16;1014
0;2;1715769058760;931;-1218;715
0;1;1715769058775;-93;-7;1027
0;2;1715769058778;511;-888;758
0;1;1715769058792;-92;-9;1031
0;2;1715769058796;259;-843;738
0;1;1715769058809;-129;0;1038
0;2;1715769058811;144;-675;826
0;1;1715769058824;-106;56;987
0;2;1715769058829;313;-312;901
0;1;1715769058842;-151;9;1003
0;2;1715769058844;378;-30;911
0;1;1715769058859;-138;24;1005
0;2;1715769058862;95;482;1079
0;1;1715769058875;-135;25;1011
0;2;1715769058878;43;780;1120
0;1;1715769058892;-152;39;997
0;2;1715769058895;86;1006;1100
0;1;1715769058909;-221;4;1004
0;2;1715769058913;160;1157;1067
0;1;1715769058925;-223;0;1008
0;2;1715769058928;280;1180;943
0;1;1715769058942;-244;-14;1008
0;2;1715769058946;326;1133;919
0;1;1715769058959;-286;-10;985
0;2;1715769058963;347;949;999
0;1;1715769058975;-212;50;1006
0;2;1715769058979;368;825;1055
0;1;1715769058991;-212;62;995
0;2;1715769058997;579;505;940
0;1;1715769059009;-239;46;985
0;2;1715769059014;769;472;820
0;1;1715769059025;-327;-24;964
0;2;1715769059030;811;651;890
0;1;1715769059042;-321;4;979
0;2;1715769059047;570;672;873
0;1;1715769059059;-219;61;958
0;2;1715769059063;635;-1003;553
0;1;1715769059074;-222;78;982
0;2;1715769059079;216;-103;2069
0;1;1715769059092;-87;-10;959
0;2;1715769059097;-185;-40;1183
0;1;1715769059109;-278;-297;1120
0;2;1715769059114;227;5;1061
0;1;1715769059125;-459;-326;1101
0;2;1715769059130;75;53;1041
0;1;1715769059142;-326;-321;992
0;2;1715769059148;110;42;1039
0;1;1715769059158;-104;-162;909
0;2;1715769059164;117;46;1026
0;1;1715769059175;335;404;814
0;2;1715769059181;121;42;1022
0;1;1715769059192;493;687;918
0;2;1715769059199;114;43;1027
0;1;1715769059208;386;640;1108
0;2;1715769059214;116;28;1041
0;1;1715769059225;-254;-92;1100
0;2;1715769059232;120;52;1016
0;1;1715769059241;-251;-62;1056
0;2;1715769059248;119;46;1026
0;1;1715769059259;-52;33;1065
0;2;1715769059265;110;40;1014
0;1;1715769059274;-101;9;1008
0;2;1715769059283;118;42;1028
0;1;1715769059291;-63;0;1029
0;2;1715769059300;113;41;1019
0;1;1715769059309;-121;2;1024
0;2;1715769059316;119;34;1028
0;1;1715769059324;-112;10;1000
0;2;1715769059334;118;37;1026
0;1;1715769059342;-97;4;1006
0;2;1715769059349;105;42;1021
0;1;1715769059357;-106;5;1020
0;2;1715769059367;107;38;1026
0;1;1715769059375;-94;12;1005
0;2;1715769059382;109;46;1024
0;1;1715769059392;-111;11;1014
0;2;1715769059400;101;45;1026
0;1;1715769059408;-113;8;1011
0;2;1715769059418;122;42;1025
0;1;1715769059425;-101;8;1017
0;2;1715769059433;112;42;1028
0;1;1715769059441;-92;31;1005
0;2;1715769059451;121;46;1020
0;1;1715769059458;-147;17;999
0;2;1715769059466;122;52;1022
0;1;1715769059475;-88;31;1020
0;2;1715769059484;117;49;1023
0;1;1715769059491;-130;30;994
0;2;1715769059502;108;49;1025
0;1;1715769059508;-126;24;1005
0;2;1715769059517;119;50;1025
0;1;1715769059524;-102;36;1015
0;2;1715769059535;108;47;1027
0;1;1715769059541;-120;45;993
0;2;1715769059552;119;48;1026
0;1;1715769059559;-137;24;1012
0;2;1715769059567;126;45;1029
0;1;1715769059574;-125;34;1011
0;2;1715769059586;121;42;1028
0;1;1715769059592;-143;27;1007
0;2;1715769059602;123;42;1031
0;1;1715769059608;-128;30;1013
0;2;1715769059619;119;54;1019
0;1;1715769059625;-120;38;1010
0;2;1715769059635;118;47;1021
0;1;1715769059642;-125;44;998
0;2;1715769059652;114;49;1026
0;1;1715769059659;-122;41;1011
0;2;1715769059670;115;46;1020
0;1;1715769059675;-103;56;992
0;2;1715769059686;112;36;1038
0;1;1715769059692;-105;58;979
0;2;1715769059703;113;36;1026
0;1;1715769059708;-114;46;1004
0;2;1715769059719;127;47;1011
0;2;1715769059737;118;44;1018
0;1;1715769059741;-114;6;1017
0;2;1715769059753;113;31;1030
0;1;1715769059758;-121;21;1011
0;2;1715769059770;121;37;1022
0;1;1715769059775;-104;22;1010
0;2;1715769059787;113;37;1025
0;1;1715769059791;-110;35;994
0;2;1715769059803;117;46;1015
0;1;1715769059808;-111;42;982
0;2;1715769059820;123;54;1015
0;1;1715769059825;-119;12;1038
0;2;1715769059837;117;30;1037
0;1;1715769059841;-139;-21;1033
0;2;1715769059853;100;13;1040
0;1;1715769059858;-91;-6;1011
0;2;1715769059871;111;40;1024
0;1;1715769059875;-96;4;1011
0;2;1715769059887;129;35;1022
0;1;1715769059892;-111;10;1008
0;2;1715769059904;142;30;1022
0;1;1715769059908;-112;12;1003
0;2;1715769059921;123;25;1026
0;1;1715769059924;-110;6;1004
0;2;1715769059937;121;33;1029
0;1;1715769059941;-105;3;1008
0;2;1715769059955;114;20;1029
0;1;1715769059959;-95;0;1010
0;2;1715769059970;117;23;1032
0;1;1715769059975;-100;4;1012
0;2;1715769059988;131;21;1022
0;1;1715769059992;-106;10;1010
0;2;1715769060004;138;13;1019
0;1;1715769060008;-88;-17;1005
0;2;1715769060021;128;19;1022
0;1;1715769060024;-95;-5;1008
0;2;1715769060037;124;24;1021
0;1;1715769060042;-93;-10;1010
0;2;1715769060054;105;13;1026
0;1;1715769060058;-92;-7;1011
0;2;1715769060072;117;24;1028
0;1;1715769060074;-97;3;1025
0;2;1715769060088;124;23;1025
0;1;1715769060090;-94;-7;1014
0;2;1715769060105;125;24;1025
0;1;1715769060107;-99;-6;1013
0;2;1715769060123;120;19;1024
0;1;1715769060125;-97;-12;1007
0;2;1715769060138;116;20;1030
0;1;1715769060141;-98;-9;1006
0;2;1715769060153;114;21;1027
0;1;1715769060158;-100;-4;1014
0;2;1715769060173;123;23;1025
0;1;1715769060174;-98;-6;1008
0;2;1715769060189;122;25;1028
0;1;1715769060190;-97;-8;1007
0;1;1715769060207;-100;-8;1004
0;2;1715769060207;127;20;1026
0;2;1715769060222;112;15;1027
0;1;1715769060224;-97;-7;1008
0;2;1715769060239;109;17;1029
0;1;1715769060241;-99;-8;1010
0;2;1715769060256;116;18;1020
0;1;1715769060257;-98;-6;1010
0;1;1715769060274;-89;-15;1007
0;2;1715769060274;125;20;1021
0;2;1715769060290;134;14;1026
0;1;1715769060292;-94;-11;1009
0;2;1715769060307;116;20;1027
0;1;1715769060308;-96;-7;1009
0;2;1715769060323;113;15;1024
0;1;1715769060325;-97;-7;1010
0;2;1715769060340;118;18;1028
0;1;1715769060341;-94;-6;1010
0;2;1715769060356;121;22;1030
0;1;1715769060357;-92;-8;1011
0;2;1715769060374;121;20;1025
0;1;1715769060375;-93;-9;1008
0;1;1715769060391;-96;-11;1011
0;2;1715769060391;118;18;1027
0;2;1715769060407;116;18;1025
0;1;1715769060408;-95;-5;1012
0;1;1715769060424;-95;-6;1011
0;2;1715769060424;117;18;1026
0;1;1715769060441;-94;-6;1008
0;2;1715769060441;117;14;1025
0;1;1715769060458;-97;-16;1010
0;2;1715769060458;118;16;1025
0;1;1715769060475;-97;-13;1004
0;2;1715769060475;120;17;1023
0;1;1715769060491;-98;-9;1006
0;2;1715769060492;118;16;1022
0;1;1715769060508;-96;-7;1013
0;2;1715769060508;117;16;1028
0;1;1715769060524;-94;-9;1006
0;2;1715769060525;120;19;1028
0;1;1715769060542;-95;-9;1009
0;2;1715769060542;119;20;1027
0;1;1715769060558;-94;-10;1012
0;2;1715769060558;120;19;1026
0;1;1715769060575;-98;-9;1009
0;2;1715769060576;113;16;1025
0;1;1715769060591;-95;-9;1011
0;2;1715769060591;114;14;1026
0;1;1715769060605;-96;-9;1009
0;2;1715769060609;118;16;1024
0;1;1715769060624;-94;-9;1006
0;2;1715769060627;119;16;1025
0;1;1715769060641;-98;-8;1010
0;2;1715769060642;118;18;1025
0;1;1715769060658;-95;-10;1011
0;2;1715769060660;120;18;1028
0;1;1715769060674;-95;-7;1009
0;2;1715769060675;111;14;1027
0;1;1715769060691;-99;-9;1010
0;2;1715769060693;114;16;1027
0;1;1715769060708;-96;-10;1011
0;2;1715769060711;118;16;1026
0;1;1715769060725;-96;-11;1010
0;2;1715769060726;119;18;1026
0;2;1715769060740;119;19;1027
0;1;1715769060741;-96;-9;1008
0;1;1715769060758;-101;-7;1010
0;2;1715769060761;115;16;1025
0;1;1715769060774;-86;-13;1013
0;2;1715769060777;119;15;1026
0;1;1715769060792;-93;-10;1008
0;2;1715769060795;114;15;1026
0;1;1715769060808;-92;-9;1012
0;2;1715769060812;117;15;1026
0;1;1715769060825;-93;-13;1007
0;2;1715769060828;119;15;1028
0;1;1715769060841;-94;-7;1011
0;2;1715769060845;115;12;1025
0;1;1715769060858;-96;-10;1009
0;2;1715769060861;118;17;1026
0;1;1715769060875;-91;-10;1012
0;2;1715769060879;117;17;1025
0;1;1715769060892;-91;-12;1009
0;2;1715769060895;115;12;1029
0;1;1715769060908;-92;-9;1007
0;2;1715769060912;119;17;1026
0;1;1715769060925;-93;-12;1008
0;2;1715769060928;118;16;1027
0;1;1715769060941;-93;-10;1008
0;2;1715769060946;117;16;1028
0;2;1715769060946;117;16;1028
0;1;1715769060958;-95;-10;1010
0;2;1715769060963;115;14;1027
0;2;1715769060968;117;16;1027
0;1;1715769060975;-95;-12;1010
0;2;1715769060979;118;15;1026
0;1;1715769060991;-95;-11;1010
0;2;1715769060997;116;17;1026
0;2;1715769060997;116;15;1026
0;1;1715769061009;-92;-13;1009
0;2;1715769061012;112;14;1026
0;2;1715769061012;112;14;1026
0;1;1715769061024;-91;-9;1010
0;2;1715769061030;118;15;1024
0;1;1715769061042;-93;-11;1009
0;2;1715769061046;113;13;1026
0;1;1715769061058;-96;-11;1009
0;2;1715769061063;115;14;1027
